source,update,global_step,episode_return,env_return,eval_mean_delivered_food,eval_mean_delivered_food_per_1000_ant_steps,delivery_events,pickup_events,mean_carrying_ants,final_mean_visited_cell_fraction,write_action_nonzero_rate,entropy,approx_kl,grad_norm,value_loss
50x50 largo,989,1265920.0,0.13126161694526672,0.125,,,2.0,2.0,3.672656297683716,0.9934250116348267,0.5189453363418579,0.4920195937156677,0.007665224373340607,0.20928601920604706,0.006406660191714764
50x50 largo,990,1267200.0,0.06892324239015579,0.0625,,,1.0,2.0,3.647656202316284,0.9943249821662903,0.548828125,0.4948561489582062,0.005818631500005722,0.16663110256195068,0.003036279696971178
50x50 largo,991,1268480.0,0.12814562022686005,0.125,,,2.0,1.0,3.703125,0.9945999979972839,0.505859375,0.4795856177806854,0.004742805380374193,0.16458001732826233,0.00645385030657053
50x50 largo,992,1269760.0,0.25312501192092896,0.25,,,4.0,1.0,3.5335938930511475,0.9945999979972839,0.527148425579071,0.48141732811927795,0.0007710048230364919,0.17679418623447418,0.012299316003918648
50x50 largo,993,1271040.0,0.0625,0.0625,,,1.0,0.0,3.434375047683716,0.9945999979972839,0.5210937857627869,0.4749099612236023,0.0037799763958901167,0.18145039677619934,0.0034508979879319668
50x50 largo,994,1272320.0,0.3187499940395355,0.3125,,,5.0,2.0,3.24609375,0.9945999979972839,0.5355468988418579,0.46484532952308655,0.004614654928445816,0.19613045454025269,0.014860952273011208
50x50 largo,995,1273600.0,0.3751413822174072,0.375,,,6.0,0.0,3.007031202316284,0.995574951171875,0.534375011920929,0.4681221842765808,0.0013050325214862823,0.1747317612171173,0.01738089881837368
50x50 largo,996,1274880.0,0.193868488073349,0.1875,,,3.0,2.0,2.750781297683716,0.9968500137329102,0.5337890982627869,0.4804650843143463,0.005102598108351231,0.1927100121974945,0.006024886388331652
50x50 largo,997,1276160.0,0.32499998807907104,0.3125,,,5.0,4.0,2.8648438453674316,0.9968500137329102,0.5787109732627869,0.4605216383934021,0.004864985588937998,0.2312559187412262,0.017023824155330658
50x50 largo,998,1277440.0,0.2562499940395355,0.25,,,4.0,2.0,2.61328125,0.9968500137329102,0.5775390863418579,0.4752533435821533,0.0033047012984752655,0.14221180975437164,0.01163918524980545
50x50 largo,999,1278720.0,0.3187499940395355,0.3125,,,5.0,2.0,2.4398438930511475,0.9968500137329102,0.536914050579071,0.46406567096710205,0.0022377781569957733,0.13053399324417114,0.01364873442798853
50x50 largo,1000,1280000.0,0.13437499105930328,0.125,,,2.0,3.0,2.3531250953674316,0.9968500137329102,0.5609375238418579,0.4735516309738159,0.003120475448668003,0.14621903002262115,0.004338756203651428
50x50 largo,1001,1281280.0,0.0062500000931322575,0.0,,,0.0,2.0,2.5171875953674316,0.9968500137329102,0.602343738079071,0.456640362739563,0.0018725533736869693,0.16705089807510376,0.00021736846247222275
50x50 largo,1002,1282560.0,0.2562499940395355,0.25,,,4.0,2.0,2.5375001430511475,0.9968500137329102,0.58203125,0.45531484484672546,0.0017852896125987172,0.14980381727218628,0.010360592976212502
50x50 largo,1003,1283840.0,0.0062500000931322575,0.0,,,0.0,2.0,2.507031202316284,0.9968500137329102,0.556640625,0.46212267875671387,0.0031593539752066135,0.1820351481437683,0.00016570639854762703
50x50 largo,1004,1285120.0,0.20312649011611938,0.1875,,,3.0,5.0,2.581249952316284,0.996874988079071,0.542187511920929,0.4541626274585724,0.004211732652038336,0.14690078794956207,0.009087112732231617
50x50 largo,1005,1286400.0,0.2562499940395355,0.25,,,4.0,2.0,2.624218702316284,0.996874988079071,0.5654296875,0.46357277035713196,0.005702518858015537,0.2740577459335327,0.012147019617259502
50x50 largo,1006,1287680.0,0.19999998807907104,0.1875,,,3.0,4.0,2.6187500953674316,0.996874988079071,0.585742175579071,0.47464513778686523,0.002344349166378379,0.13218268752098083,0.008860867470502853
50x50 largo,1007,1288960.0,0.012500000186264515,0.0,,,0.0,4.0,2.760937452316284,0.996874988079071,0.5960937738418579,0.46102210879325867,0.0006817395333200693,0.135611891746521,0.0001345512573607266
50x50 largo,1008,1290240.0,0.07499999552965164,0.0625,,,1.0,4.0,2.8648438453674316,0.996874988079071,0.6009765863418579,0.4831818640232086,0.0007707104086875916,0.19289736449718475,0.002525975229218602
50x50 largo,1009,1291520.0,0.06875824183225632,0.0625,,,1.0,2.0,3.0601563453674316,0.9971500039100647,0.606640636920929,0.4581124484539032,0.006476226262748241,0.17497333884239197,0.0032858126796782017
50x50 largo,1010,1292800.0,0.0031250000465661287,0.0,,,0.0,1.0,3.180468797683716,0.9971500039100647,0.664843738079071,0.47935718297958374,0.0015646495157852769,0.16234904527664185,5.35021026735194e-05
50x50 largo,1011,1294080.0,0.07499999552965164,0.0625,,,1.0,4.0,3.2757813930511475,0.9971500039100647,0.6626953482627869,0.4929583668708801,0.003988839685916901,0.11359688639640808,0.003319614566862583
50x50 largo,1012,1295360.0,0.06562499701976776,0.0625,,,1.0,1.0,3.354687452316284,0.9971500039100647,0.6498047113418579,0.46445947885513306,0.0008966887835413218,0.15481342375278473,0.0032932450994849205
50x50 largo,1013,1296640.0,0.06874999403953552,0.0625,,,1.0,2.0,3.457812547683716,0.9971500039100647,0.666210949420929,0.43784454464912415,0.0059184907004237175,0.12832006812095642,0.00334700895473361
50x50 largo,1014,1297920.0,0.26249998807907104,0.25,,,4.0,4.0,3.507031202316284,0.9971500039100647,0.6923828125,0.4709513187408447,0.005338652059435844,0.20755870640277863,0.012276170775294304
50x50 largo,1015,1299200.0,0.0,0.0,,,0.0,0.0,3.4375,0.9971500039100647,0.663867175579071,0.45155858993530273,0.0018077088752761483,0.15733298659324646,8.465380960842595e-05
50x50 largo,1016,1300480.0,0.31898999214172363,0.0,,,0.0,10.0,2.284374952316284,0.023724999278783798,0.6314453482627869,0.5029692649841309,0.0016347571508958936,0.17382597923278809,0.0011378824710845947
50x50 largo,1017,1301760.0,0.7814676761627197,0.0,,,0.0,20.0,1.37109375,0.08487499505281448,0.616015613079071,0.5140091180801392,0.0011209496296942234,0.29036539793014526,0.004568473901599646
50x50 largo,1018,1303040.0,0.6443111896514893,0.0,,,0.0,19.0,2.6109375953674316,0.13824999332427979,0.6884765625,0.4950820803642273,0.00214255228638649,0.2546537220478058,0.0018612155690789223
50x50 largo,1019,1304320.0,0.6882070302963257,0.125,,,2.0,5.0,3.2445313930511475,0.19139999151229858,0.6880859732627869,0.4590957760810852,0.004477044101804495,0.1904865801334381,0.008010942488908768
50x50 largo,1020,1305600.0,0.4820418953895569,0.0,,,0.0,3.0,3.410937547683716,0.24059998989105225,0.7171875238418579,0.41862672567367554,0.003397650085389614,0.23718291521072388,0.00031569928978569806
50x50 largo,1021,1306880.0,0.46683987975120544,0.0,,,0.0,6.0,3.6820313930511475,0.29034996032714844,0.7798828482627869,0.4045160412788391,0.0008187283528968692,0.12974423170089722,0.00022039722534827888
50x50 largo,1022,1308160.0,0.4170309901237488,0.0,,,0.0,3.0,3.8734376430511475,0.33890002965927124,0.793164074420929,0.4135037660598755,0.0021051999647170305,0.14823681116104126,0.0001880275085568428
50x50 largo,1023,1309440.0,0.4453156292438507,0.0625,,,1.0,0.0,3.985156297683716,0.38887500762939453,0.7662109732627869,0.42642706632614136,0.0001044588498189114,0.12084432691335678,0.0029033031314611435
50x50 largo,1024,1310720.0,0.3986278772354126,0.0625,,,1.0,1.0,3.934375047683716,0.4371750056743622,0.7542968988418579,0.473234087228775,0.004536978900432587,0.24034729599952698,0.0029556327499449253
50x50 largo,1025,1312000.0,0.39754459261894226,0.125,,,2.0,1.0,3.844531297683716,0.47837498784065247,0.7171875238418579,0.43894168734550476,0.00626762630417943,0.0852741003036499,0.008869312703609467
50x50 largo,1026,1313280.0,0.21522563695907593,0.0,,,0.0,0.0,3.875,0.5130249857902527,0.7582031488418579,0.44701218605041504,0.0021723872050642967,0.2007739543914795,0.00012018669076496735
50x50 largo,1027,1314560.0,0.20416462421417236,0.0,,,0.0,0.0,3.875,0.5486249923706055,0.754101574420929,0.4316949248313904,0.001738252816721797,0.16755717992782593,0.00010706281318562105
50x50 largo,1028,1315840.0,0.20367300510406494,0.0,,,0.0,0.0,3.875,0.5871999263763428,0.758007824420929,0.45164889097213745,0.0022295722737908363,0.18687601387500763,8.01388596300967e-05
50x50 largo,1029,1317120.0,0.19126936793327332,0.0,,,0.0,0.0,3.875,0.6271249651908875,0.7574219107627869,0.4523847699165344,0.00015201669884845614,0.12025804817676544,0.00013296838733367622
50x50 largo,1030,1318400.0,0.2622123956680298,0.0625,,,1.0,2.0,3.93359375,0.6696499586105347,0.761523425579071,0.47838127613067627,0.004059379454702139,0.1498645544052124,0.00326750916428864
50x50 largo,1031,1319680.0,0.14315113425254822,0.0,,,0.0,0.0,3.9375,0.7064999341964722,0.737109363079071,0.49118348956108093,0.002016886603087187,0.2069159895181656,7.655219815205783e-05
50x50 largo,1032,1320960.0,0.19258823990821838,0.0625,,,1.0,1.0,3.9312500953674316,0.7411249876022339,0.7353515625,0.4627809226512909,0.004310691729187965,0.1701098382472992,0.003130957018584013
50x50 largo,1033,1322240.0,0.2975001335144043,0.1875,,,3.0,1.0,3.807812452316284,0.7720500230789185,0.7421875,0.45701950788497925,0.006384414155036211,0.2286316156387329,0.013799803331494331
50x50 largo,1034,1323520.0,0.096455879509449,0.0,,,0.0,1.0,3.8140625953674316,0.7997750043869019,0.749218761920929,0.48309946060180664,0.0019155071349814534,0.23433256149291992,0.00014189952344167978
50x50 largo,1035,1324800.0,0.21002188324928284,0.125,,,2.0,2.0,3.8890626430511475,0.8284249305725098,0.73828125,0.512170135974884,0.005447742063552141,0.1799052357673645,0.006222620606422424
50x50 largo,1036,1326080.0,0.06418900191783905,0.0,,,0.0,1.0,3.905468702316284,0.8538500070571899,0.7132812738418579,0.5207610130310059,0.0032243081368505955,0.1828683614730835,0.00010979558282997459
50x50 largo,1037,1327360.0,0.17760200798511505,0.125,,,2.0,2.0,3.89453125,0.8755999803543091,0.6982421875,0.5361707210540771,0.005296347662806511,0.16886590421199799,0.005471813026815653
50x50 largo,1038,1328640.0,0.03391062468290329,0.0,,,0.0,0.0,3.9375,0.8941999673843384,0.671875,0.5388903617858887,0.003631075145676732,0.21861959993839264,8.225628698710352e-05
50x50 largo,1039,1329920.0,0.16064950823783875,0.125,,,2.0,1.0,3.9351563453674316,0.9165749549865723,0.645312488079071,0.5453282594680786,0.003795119235292077,0.17332032322883606,0.006358027923852205
50x50 largo,1040,1331200.0,0.34247785806655884,0.3125,,,5.0,2.0,3.8414063453674316,0.9372749328613281,0.5990234613418579,0.559520959854126,0.0042264629155397415,0.21442922949790955,0.015100674703717232
50x50 largo,1041,1332480.0,0.2684382498264313,0.25,,,4.0,3.0,3.694531202316284,0.9463499784469604,0.570507824420929,0.5378052592277527,0.00457808980718255,0.16298207640647888,0.009966876357793808
50x50 largo,1042,1333760.0,0.40187299251556396,0.375,,,6.0,5.0,3.57421875,0.9589749574661255,0.5814453363418579,0.5347863435745239,0.0006290996097959578,0.17859812080860138,0.017254065722227097
50x50 largo,1043,1335040.0,0.010268878191709518,0.0,,,0.0,1.0,3.5718750953674316,0.9712749719619751,0.5542969107627869,0.5665937662124634,0.00522979162633419,0.2340628057718277,0.0001446985697839409
50x50 largo,1044,1336320.0,0.25502076745033264,0.25,,,4.0,1.0,3.549999952316284,0.9774249792098999,0.554492175579071,0.5582786798477173,0.0036053897347301245,0.17687055468559265,0.012362654320895672
50x50 largo,1045,1337600.0,0.6326517462730408,0.625,,,10.0,2.0,3.206249952316284,0.9842499494552612,0.544921875,0.5488326549530029,0.0034607741981744766,0.2932109832763672,0.02814161777496338
50x50 largo,1046,1338880.0,0.45343470573425293,0.4375,,,7.0,5.0,2.796093702316284,0.9861500263214111,0.537109375,0.5250760912895203,0.005837916396558285,0.22139814496040344,0.01613635942339897
50x50 largo,1047,1340160.0,0.4535539746284485,0.4375,,,7.0,5.0,2.735156297683716,0.9873499870300293,0.559765636920929,0.530096709728241,0.0015140577452257276,0.22865912318229675,0.022841308265924454
50x50 largo,1048,1341440.0,0.08159299939870834,0.0625,,,1.0,6.0,2.9085938930511475,0.9885749816894531,0.5718750357627869,0.5258073806762695,0.0036052269861102104,0.22480237483978271,0.0035756072029471397
50x50 largo,1049,1342720.0,0.2031249850988388,0.1875,,,3.0,5.0,3.024218797683716,0.9885749816894531,0.611132800579071,0.5414602756500244,0.0071100154891610146,0.22058501839637756,0.007610142230987549
50x50 largo,1050,1344000.0,0.01875000074505806,0.0,,,0.0,6.0,3.340625047683716,0.9885749816894531,0.6021484732627869,0.5098749399185181,0.0038835881277918816,0.18786963820457458,0.00033167755464091897
50x50 largo,1051,1345280.0,0.07187499105930328,0.0625,,,1.0,3.0,3.5562500953674316,0.9885749816894531,0.638867199420929,0.538080096244812,0.00509346928447485,0.17778514325618744,0.003344837110489607
50x50 largo,1052,1346560.0,0.07187499850988388,0.0625,,,1.0,3.0,3.7132813930511475,0.9885749816894531,0.6292968988418579,0.5155384540557861,0.004240880720317364,0.1798173189163208,0.0035569947212934494
50x50 largo,1053,1347840.0,0.125,0.125,,,2.0,0.0,3.702343702316284,0.9885749816894531,0.665820300579071,0.5333572030067444,0.00262790871784091,0.1688140630722046,0.006581028923392296
50x50 largo,1054,1349120.0,0.006390250287950039,0.0,,,0.0,2.0,3.7359375953674316,0.989674985408783,0.651171863079071,0.5375120043754578,0.0020103626884520054,0.17108583450317383,0.00014813776942901313
50x50 largo,1055,1350400.0,0.00625075027346611,0.0,,,0.0,2.0,3.809375047683716,0.9897499680519104,0.651171863079071,0.5488271713256836,0.002595858881250024,0.17040857672691345,0.00011877827637363225
50x50 largo,1056,1351680.0,0.0625,0.0625,,,1.0,0.0,3.835156202316284,0.9897499680519104,0.6275390982627869,0.5551517009735107,0.0037360612768679857,0.19255363941192627,0.0032649082131683826
50x50 largo,1057,1352960.0,0.0,0.0,,,0.0,0.0,3.8125,0.9897499680519104,0.6060547232627869,0.5355416536331177,0.00501085864380002,0.15975257754325867,6.172157009132206e-05
50x50 largo,1058,1354240.0,0.125,0.125,,,2.0,0.0,3.772656202316284,0.9897499680519104,0.6343750357627869,0.5339821577072144,0.0006762121338397264,0.13872957229614258,0.006410193629562855
50x50 largo,1059,1355520.0,0.0031250000465661287,0.0,,,0.0,1.0,3.703125,0.9897499680519104,0.629687488079071,0.5038669109344482,0.005441071931272745,0.18135285377502441,5.540632628253661e-05
50x50 largo,1060,1356800.0,0.1346927434206009,0.125,,,2.0,3.0,3.754687547683716,0.9907749891281128,0.658007800579071,0.5336117744445801,0.0006634972523897886,0.20790715515613556,0.0066566672176122665
50x50 largo,1061,1358080.0,0.19388136267662048,0.1875,,,3.0,2.0,3.78125,0.9922749996185303,0.6429687738418579,0.5555785298347473,0.005982290022075176,0.161363422870636,0.007683856878429651
50x50 largo,1062,1359360.0,0.13169212639331818,0.125,,,2.0,2.0,3.8453125953674316,0.9936249852180481,0.638867199420929,0.5164004564285278,0.007648168597370386,0.14364469051361084,0.010953472927212715
50x50 largo,1063,1360640.0,0.0062500000931322575,0.0,,,0.0,2.0,3.848437547683716,0.9936249852180481,0.6748046875,0.5258834958076477,0.002975952811539173,0.17593474686145782,6.243974348763004e-05
50x50 largo,1064,1361920.0,0.06875000149011612,0.0625,,,1.0,2.0,3.8734376430511475,0.9936249852180481,0.6539062857627869,0.49625176191329956,0.006209434941411018,0.14474588632583618,0.003111830446869135
50x50 largo,1065,1363200.0,0.0625,0.0625,,,1.0,0.0,3.8851563930511475,0.9936249852180481,0.680859386920929,0.5095107555389404,0.0030187766533344984,0.20746859908103943,0.002736112102866173
50x50 largo,1066,1364480.0,0.12813062965869904,0.125,,,2.0,1.0,3.8343751430511475,0.9938499927520752,0.685351550579071,0.5163098573684692,0.000424058671342209,0.13438758254051208,0.006456829607486725
50x50 largo,1067,1365760.0,0.125,0.125,,,2.0,0.0,3.749218702316284,0.9938499927520752,0.682812511920929,0.5149599313735962,0.002103262348100543,0.18243277072906494,0.00602156575769186
50x50 largo,1068,1367040.0,0.0625,0.0625,,,1.0,0.0,3.671875,0.9938499927520752,0.6763672232627869,0.5102452039718628,0.0003197478945367038,0.19576328992843628,0.003311366308480501
50x50 largo,1069,1368320.0,0.37812501192092896,0.375,,,6.0,1.0,3.4781250953674316,0.9938499927520752,0.657421886920929,0.4901920258998871,0.005667915567755699,0.3167489469051361,0.017262103036046028
50x50 largo,1070,1369600.0,0.203125,0.1875,,,3.0,5.0,3.4515626430511475,0.9938499927520752,0.662109375,0.49601131677627563,0.0012734655756503344,0.1742979884147644,0.009523976594209671
50x50 largo,1071,1370880.0,0.128709614276886,0.125,,,2.0,1.0,3.483593702316284,0.9964749813079834,0.69140625,0.47442829608917236,0.0026562376879155636,0.12093808501958847,0.006575906183570623
50x50 largo,1072,1372160.0,0.06877374649047852,0.0625,,,1.0,2.0,3.442187547683716,0.9969499707221985,0.699023425579071,0.4815850853919983,0.0012608359102159739,0.14156067371368408,0.003292383858934045
50x50 largo,1073,1373440.0,0.3814007639884949,0.375,,,6.0,2.0,3.3648438453674316,0.9986499547958374,0.702343761920929,0.48055386543273926,0.0011758628534153104,0.1939411461353302,0.019712738692760468
50x50 largo,1074,1374720.0,0.753125011920929,0.75,,,12.0,1.0,2.852343797683716,0.9986499547958374,0.6585937738418579,0.505257248878479,0.0025948432739824057,0.30927789211273193,0.050170253962278366
50x50 largo,1075,1376000.0,0.19062674045562744,0.1875,,,3.0,1.0,2.453125,0.9987499713897705,0.630664050579071,0.517104983329773,0.005142383277416229,0.17497383058071136,0.008877335116267204
50x50 largo,1076,1377280.0,0.06874999403953552,0.0625,,,1.0,2.0,2.39453125,0.9987499713897705,0.6025390625,0.5272601246833801,0.006860538385808468,0.209700345993042,0.0012971744872629642
50x50 largo,1077,1378560.0,0.140625,0.125,,,2.0,5.0,2.405468702316284,0.9987499713897705,0.5765625238418579,0.5052887797355652,0.005646612495183945,0.17922082543373108,0.00422691460698843
50x50 largo,1078,1379840.0,0.140625,0.125,,,2.0,5.0,2.7328126430511475,0.9987499713897705,0.627148449420929,0.518662691116333,0.00038912880700081587,0.16428786516189575,0.0060753901489079
50x50 largo,1079,1381120.0,0.07187499105930328,0.0625,,,1.0,3.0,2.8648438453674316,0.9987499713897705,0.647656261920929,0.5013670921325684,0.0006628920091316104,0.16974616050720215,0.0034767466131597757
50x50 largo,1080,1382400.0,0.19374999403953552,0.1875,,,3.0,2.0,2.952343702316284,0.9987499713897705,0.6552734375,0.4791684150695801,0.0014711280819028616,0.14091897010803223,0.008716466836631298
50x50 largo,1081,1383680.0,0.07507012784481049,0.0625,,,1.0,4.0,2.9046876430511475,0.9995750188827515,0.665820300579071,0.48779284954071045,0.0005471788463182747,0.14784465730190277,0.0033314323518425226
50x50 largo,1082,1384960.0,0.15000000596046448,0.125,,,2.0,8.0,3.2015626430511475,0.9995750188827515,0.6748046875,0.5078751444816589,0.008150179870426655,0.17593583464622498,0.006344011053442955
50x50 largo,1083,1386240.0,0.0031250000465661287,0.0,,,0.0,1.0,3.49609375,0.9995750188827515,0.67578125,0.48199009895324707,0.0018049294594675303,0.188979834318161,0.00012068270734744146
50x50 largo,1084,1387520.0,0.13124999403953552,0.125,,,2.0,2.0,3.5562500953674316,0.9995750188827515,0.6810547113418579,0.4934295415878296,0.0014879859518259764,0.12240489572286606,0.006441686302423477
50x50 largo,1085,1388800.0,0.0,0.0,,,0.0,0.0,3.5,0.9995750188827515,0.6830078363418579,0.48484909534454346,0.0016372768441215158,0.1836830973625183,8.740676275920123e-05
50x50 largo,1086,1390080.0,0.19062499701976776,0.1875,,,3.0,1.0,3.5367188453674316,0.9995750188827515,0.6880859732627869,0.45180007815361023,0.006961297243833542,0.2857779264450073,0.01323305070400238
50x50 largo,1087,1391360.0,0.0031250000465661287,0.0,,,0.0,1.0,3.390625,0.9995750188827515,0.7064453363418579,0.48043614625930786,0.0026044424157589674,0.1789717823266983,8.399542275583372e-05
50x50 largo,1088,1392640.0,0.00937500037252903,0.0,,,0.0,3.0,3.5015625953674316,0.9995750188827515,0.6982421875,0.5047178268432617,0.0037645052652806044,0.1912415623664856,8.395698387175798e-05
50x50 largo,1089,1393920.0,0.12812499701976776,0.125,,,2.0,1.0,3.64453125,0.9995750188827515,0.690625011920929,0.47206562757492065,0.00492845568805933,0.1186528280377388,0.006424926221370697
50x50 largo,1090,1395200.0,0.1875,0.1875,,,3.0,0.0,3.422656297683716,0.9995750188827515,0.7005859613418579,0.4745718538761139,0.0029430303256958723,0.21482618153095245,0.007801547646522522
50x50 largo,1091,1396480.0,0.1875,0.1875,,,3.0,0.0,3.2757813930511475,0.9995750188827515,0.7001953125,0.47815221548080444,0.00110258674249053,0.15684852004051208,0.009593388065695763
50x50 largo,1092,1397760.0,0.12812499701976776,0.125,,,2.0,1.0,3.11328125,0.9995750188827515,0.674023449420929,0.4856278896331787,0.0012093749828636646,0.13489913940429688,0.005977925844490528
50x50 largo,1093,1399040.0,0.0062500000931322575,0.0,,,0.0,2.0,3.234375,0.9995750188827515,0.6820312738418579,0.49994325637817383,0.0033872947096824646,0.21804551780223846,7.376376015599817e-05
50x50 largo,1094,1400320.0,0.1856044977903366,0.0,,,0.0,1.0,2.4429688453674316,0.015124998986721039,0.664843738079071,0.49948909878730774,0.003277979791164398,0.16403232514858246,0.000386371451895684
50x50 largo,1095,1401600.0,0.7933068871498108,0.0625,,,1.0,16.0,0.539843738079071,0.07225000113248825,0.5882812738418579,0.5552170276641846,0.001828165608458221,0.26291048526763916,0.005048209801316261
50x50 largo,1096,1402880.0,0.6621717214584351,0.0,,,0.0,11.0,1.2156250476837158,0.12849999964237213,0.589648425579071,0.5259004831314087,0.0010373032419010997,0.29943257570266724,0.0016446654917672276
50x50 largo,1097,1404160.0,0.6742020845413208,0.0625,,,1.0,17.0,2.09765625,0.18207499384880066,0.6484375,0.49883079528808594,0.00041776656871661544,0.21870645880699158,0.004780873656272888
50x50 largo,1098,1405440.0,0.6041948795318604,0.0625,,,1.0,11.0,2.9312500953674316,0.23397499322891235,0.720703125,0.42002466320991516,0.007860567420721054,0.25233590602874756,0.004136333242058754
50x50 largo,1099,1406720.0,0.5329971313476562,0.0625,,,1.0,4.0,3.389843702316284,0.2844749987125397,0.762890636920929,0.4371274411678314,0.001783286570571363,0.16107380390167236,0.003690280020236969
50x50 largo,1100,1408000.0,0.3800276219844818,0.0,,,0.0,1.0,3.496875047683716,0.3293749988079071,0.7525390982627869,0.4618662893772125,0.0017272557597607374,0.15500208735466003,0.0001493474846938625
50x50 largo,1101,1409280.0,0.3519943654537201,0.0,,,0.0,4.0,3.546875,0.3730749785900116,0.732617199420929,0.4738922417163849,0.002360678743571043,0.10399439930915833,0.00018253843882121146
50x50 largo,1102,1410560.0,0.2950291037559509,0.0,,,0.0,1.0,3.7992188930511475,0.4130999743938446,0.742968738079071,0.47701364755630493,0.004553121514618397,0.18529799580574036,6.48233835818246e-05
50x50 largo,1103,1411840.0,0.34704160690307617,0.0625,,,1.0,1.0,3.8148438930511475,0.4553999900817871,0.741015613079071,0.4511818289756775,0.0006347565213218331,0.14879915118217468,0.003406117670238018
50x50 largo,1104,1413120.0,0.30999627709388733,0.0625,,,1.0,2.0,3.836718797683716,0.4936249852180481,0.7259765863418579,0.48532694578170776,0.00350683624856174,0.16603492200374603,0.0023341355845332146
50x50 largo,1105,1414400.0,0.24502737820148468,0.0,,,0.0,1.0,3.928906202316284,0.5339749455451965,0.7125000357627869,0.507375180721283,0.003403270849958062,0.22070257365703583,0.00017163112352136523
50x50 largo,1106,1415680.0,0.22878938913345337,0.0,,,0.0,0.0,3.9375,0.5747250318527222,0.6917968988418579,0.494157612323761,0.0024866503663361073,0.16009873151779175,0.00010318895510863513
50x50 largo,1107,1416960.0,0.2806563973426819,0.0625,,,1.0,0.0,3.9203126430511475,0.6162999868392944,0.702929675579071,0.49760469794273376,0.0020326897501945496,0.14872094988822937,0.002546438481658697
50x50 largo,1108,1418240.0,0.21304088830947876,0.0,,,0.0,0.0,3.875,0.6611249446868896,0.6845703125,0.5093358159065247,0.0020666848868131638,0.14288650453090668,0.00014057880616746843
50x50 largo,1109,1419520.0,0.1600392460823059,0.0,,,0.0,0.0,3.875,0.699774980545044,0.6625000238418579,0.532294511795044,0.004533024504780769,0.2683011293411255,0.0001444722292944789
50x50 largo,1110,1420800.0,0.20457525551319122,0.0625,,,1.0,1.0,3.862499952316284,0.7359999418258667,0.6587890982627869,0.5406588315963745,0.0035099589731544256,0.2014540284872055,0.0022910693660378456
50x50 largo,1111,1422080.0,0.3201151192188263,0.1875,,,3.0,2.0,3.8335938453674316,0.7747249603271484,0.625,0.5581916570663452,0.00565540324896574,0.21929965913295746,0.009079236537218094
50x50 largo,1112,1423360.0,0.22594311833381653,0.125,,,2.0,0.0,3.7484376430511475,0.810575008392334,0.5992187857627869,0.5550258755683899,0.0006194425513967872,0.15511059761047363,0.005732966586947441
50x50 largo,1113,1424640.0,0.14413850009441376,0.0625,,,1.0,0.0,3.6617188453674316,0.8435249924659729,0.5962890982627869,0.5710722804069519,0.0027904240414500237,0.16333848237991333,0.0033453581854701042
50x50 largo,1114,1425920.0,0.06827162951231003,0.0,,,0.0,1.0,3.684375047683716,0.8754749894142151,0.580078125,0.5527762770652771,0.003981717862188816,0.20072846114635468,0.0001687945768935606
50x50 largo,1115,1427200.0,0.30462726950645447,0.25,,,4.0,3.0,3.65234375,0.9029749631881714,0.603710949420929,0.5523000955581665,0.005599223077297211,0.24958723783493042,0.012101899832487106
50x50 largo,1116,1428480.0,0.281892865896225,0.25,,,4.0,1.0,3.6031250953674316,0.9220999479293823,0.603320300579071,0.5529839396476746,0.002080959500744939,0.17407310009002686,0.012790204957127571
50x50 largo,1117,1429760.0,0.1453666090965271,0.125,,,2.0,1.0,3.391406297683716,0.9379749298095703,0.599414050579071,0.5807694792747498,0.0015924702165648341,0.18822866678237915,0.005672031082212925
50x50 largo,1118,1431040.0,0.4582071304321289,0.4375,,,7.0,3.0,3.194531202316284,0.9520249962806702,0.5660156607627869,0.5867981314659119,0.003537735203281045,0.2440492808818817,0.025344816967844963
50x50 largo,1119,1432320.0,0.5730142593383789,0.5625,,,9.0,2.0,2.882031202316284,0.9584499597549438,0.54296875,0.5786627531051636,0.0016040368936955929,0.2730024755001068,0.02958420291543007
50x50 largo,1120,1433600.0,0.38751208782196045,0.375,,,6.0,3.0,2.5718750953674316,0.9632999897003174,0.524218738079071,0.5785562992095947,0.0024236044846475124,0.19214071333408356,0.015411680564284325
50x50 largo,1121,1434880.0,0.4484557509422302,0.4375,,,7.0,3.0,2.348437547683716,0.9664749503135681,0.536914050579071,0.5864373445510864,0.007489114999771118,0.22737190127372742,0.02015245333313942
50x50 largo,1122,1436160.0,0.0754256322979927,0.0625,,,1.0,4.0,2.3046875,0.9672999382019043,0.553515613079071,0.5864034295082092,0.007732396479696035,0.22866034507751465,0.003913646563887596
50x50 largo,1123,1437440.0,0.02846987545490265,0.0,,,0.0,9.0,2.617968797683716,0.9680749773979187,0.531054675579071,0.5689060688018799,0.006844924762845039,0.25856301188468933,0.00037079452886246145
50x50 largo,1124,1438720.0,0.013034375384449959,0.0,,,0.0,4.0,3.1039063930511475,0.9699749946594238,0.597851574420929,0.5699486136436462,0.002524763811379671,0.21854281425476074,0.0002973634982481599
50x50 largo,1125,1440000.0,0.0783778727054596,0.0625,,,1.0,5.0,3.33984375,0.9705499410629272,0.600390613079071,0.5553749799728394,0.001744077424518764,0.16113270819187164,0.002775660715997219
50x50 largo,1126,1441280.0,0.12832137942314148,0.125,,,2.0,1.0,3.48828125,0.9712749719619751,0.6148437857627869,0.5694819688796997,0.004583277739584446,0.22814296185970306,0.006420916877686977
