commit	full_hash	date	family	status	old_path	path	subject
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	experiments/exploration_to_forage_proximity_sources_50x50.json	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	experiments/exploration_to_forage_scratch_smooth_sources_50x50.json	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	experiments/forage_curriculum.json	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	experiments/maze_exploration_curriculum.json	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	notebooks/train_jax_ant_count_curriculum.ipynb	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	notebooks/train_jax_communication_curriculum.ipynb	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	notebooks/train_jax_direct_goal_baseline.ipynb	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	notebooks/train_mappo_autocurriculum.ipynb	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	notebooks/train_mappo_curriculum.ipynb	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	notebooks/train_mappo_exploration_curriculum.ipynb	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	notebooks/train_mappo_exploration_to_forage_50x50.ipynb	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	notebooks/train_mappo_exploration_to_forage_padded_sources_50x50.ipynb	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	notebooks/train_mappo_exploration_to_forage_proximity_sources_50x50.ipynb	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	notebooks/train_mappo_exploration_to_forage_scratch_smooth_sources_50x50.ipynb	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	notebooks/train_mappo_full_layout_8ants_half_food_50x50.ipynb	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	notebooks/train_mappo_maze_exploration_curriculum.ipynb	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	scripts/run_full_layout_proximity_continuation.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/autocurriculum_env.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/autoresearch.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/env.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/jax_autocurriculum_env.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/jax_env.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	src/ant_byte_env/maze.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/notebook_workflows.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/rendering.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	src/ant_byte_env/runtime/__init__.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	src/ant_byte_env/runtime/resources.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/training/jax_mappo/__init__.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/training/jax_mappo/cli.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/training/jax_mappo/core.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/training/jax_mappo/curriculum.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/training/jax_mappo/evaluation.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	src/ant_byte_env/training/jax_mappo/layout_audit.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/training/jax_mappo/probe.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/training/jax_mappo/rollout.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/training/jax_mappo/runner.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/training/jax_mappo/transfer.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/training/torch_mappo/checkpointing.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/training/torch_mappo/evaluation.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/training/torch_mappo/observations.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/training/torch_mappo/runner.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	src/ant_byte_env/wandb_tracking.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	tests/test_env_api.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	tests/test_jax_env.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	tests/test_maze.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	tests/test_notebook_workflows.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	D	.	tests/test_notebooks.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	tests/test_render.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	tests/test_research_workflow.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	A	.	tests/test_runtime_resources.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	tests/test_train_mappo.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	tests/test_train_mappo_jax.py	chore: checkpoint working research state
41e5eba	41e5eba0f8ccbbbc89701241208bad9f1d5f9eae	2026-06-24T11:15:30-03:00	hundred-bridge-maze-stress	M	.	tests/test_wandb_tracking.py	chore: checkpoint working research state
4342d2e	4342d2e06632305c32a679aa89739d274654781e	2026-06-24T11:19:44-03:00	communication-memory-bytes	A	.	src/ant_byte_env/curricula/__init__.py	refactor: extract curriculum stage builders
4342d2e	4342d2e06632305c32a679aa89739d274654781e	2026-06-24T11:19:44-03:00	communication-memory-bytes	A	.	src/ant_byte_env/curricula/stages.py	refactor: extract curriculum stage builders
4342d2e	4342d2e06632305c32a679aa89739d274654781e	2026-06-24T11:19:44-03:00	communication-memory-bytes	M	.	src/ant_byte_env/notebook_workflows.py	refactor: extract curriculum stage builders
4342d2e	4342d2e06632305c32a679aa89739d274654781e	2026-06-24T11:19:44-03:00	communication-memory-bytes	A	.	tests/test_curricula.py	refactor: extract curriculum stage builders
8295c73	8295c732bb0952683179f8c769f20a9a47a93b7a	2026-06-24T11:23:21-03:00	communication-memory-bytes	M	.	src/ant_byte_env/notebook_workflows.py	refactor: extract workflow argument builders
8295c73	8295c732bb0952683179f8c769f20a9a47a93b7a	2026-06-24T11:23:21-03:00	communication-memory-bytes	A	.	src/ant_byte_env/workflows/__init__.py	refactor: extract workflow argument builders
8295c73	8295c732bb0952683179f8c769f20a9a47a93b7a	2026-06-24T11:23:21-03:00	communication-memory-bytes	A	.	src/ant_byte_env/workflows/args.py	refactor: extract workflow argument builders
8295c73	8295c732bb0952683179f8c769f20a9a47a93b7a	2026-06-24T11:23:21-03:00	communication-memory-bytes	A	.	tests/test_workflow_args.py	refactor: extract workflow argument builders
7e971be	7e971be8f68b52e48deb6d4dae4cbe2feecc2c64	2026-06-24T11:25:54-03:00	communication-memory-bytes	M	.	src/ant_byte_env/notebook_workflows.py	refactor: extract workflow checkpoint paths
7e971be	7e971be8f68b52e48deb6d4dae4cbe2feecc2c64	2026-06-24T11:25:54-03:00	communication-memory-bytes	M	.	src/ant_byte_env/workflows/__init__.py	refactor: extract workflow checkpoint paths
7e971be	7e971be8f68b52e48deb6d4dae4cbe2feecc2c64	2026-06-24T11:25:54-03:00	communication-memory-bytes	A	.	src/ant_byte_env/workflows/checkpoints.py	refactor: extract workflow checkpoint paths
7e971be	7e971be8f68b52e48deb6d4dae4cbe2feecc2c64	2026-06-24T11:25:54-03:00	communication-memory-bytes	M	.	tests/test_notebook_workflows.py	refactor: extract workflow checkpoint paths
7e971be	7e971be8f68b52e48deb6d4dae4cbe2feecc2c64	2026-06-24T11:25:54-03:00	communication-memory-bytes	A	.	tests/test_workflow_checkpoints.py	refactor: extract workflow checkpoint paths
633abf1	633abf1805968ec13e64d187e7b927c5c2004d81	2026-06-24T11:30:04-03:00	communication-memory-bytes	M	.	experiments/vision_range_curriculum.json	reward shaped
633abf1	633abf1805968ec13e64d187e7b927c5c2004d81	2026-06-24T11:30:04-03:00	communication-memory-bytes	M	.	notebooks/train_jax_vision_range_curriculum.ipynb	reward shaped
633abf1	633abf1805968ec13e64d187e7b927c5c2004d81	2026-06-24T11:30:04-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/cli.py	reward shaped
633abf1	633abf1805968ec13e64d187e7b927c5c2004d81	2026-06-24T11:30:04-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/core.py	reward shaped
633abf1	633abf1805968ec13e64d187e7b927c5c2004d81	2026-06-24T11:30:04-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/rollout.py	reward shaped
633abf1	633abf1805968ec13e64d187e7b927c5c2004d81	2026-06-24T11:30:04-03:00	communication-memory-bytes	M	.	tests/test_train_mappo_jax.py	reward shaped
9de909b	9de909b5df811bc1b8025f5283a2903d62cb3681	2026-06-24T11:46:02-03:00	communication-memory-bytes	M	.	src/ant_byte_env/notebook_workflows.py	refactor: extract workflow cli helpers
9de909b	9de909b5df811bc1b8025f5283a2903d62cb3681	2026-06-24T11:46:02-03:00	communication-memory-bytes	M	.	src/ant_byte_env/workflows/__init__.py	refactor: extract workflow cli helpers
9de909b	9de909b5df811bc1b8025f5283a2903d62cb3681	2026-06-24T11:46:02-03:00	communication-memory-bytes	A	.	src/ant_byte_env/workflows/cli.py	refactor: extract workflow cli helpers
9de909b	9de909b5df811bc1b8025f5283a2903d62cb3681	2026-06-24T11:46:02-03:00	communication-memory-bytes	A	.	tests/test_workflow_cli.py	refactor: extract workflow cli helpers
d190a02	d190a02921a18e8c2cccc73d9b770653d32e5de6	2026-06-24T11:47:59-03:00	ant-count-25x25-autoresearch	M	.	src/ant_byte_env/notebook_workflows.py	refactor: extract ant count workflow helpers
d190a02	d190a02921a18e8c2cccc73d9b770653d32e5de6	2026-06-24T11:47:59-03:00	ant-count-25x25-autoresearch	M	.	src/ant_byte_env/workflows/__init__.py	refactor: extract ant count workflow helpers
d190a02	d190a02921a18e8c2cccc73d9b770653d32e5de6	2026-06-24T11:47:59-03:00	ant-count-25x25-autoresearch	A	.	src/ant_byte_env/workflows/ant_count.py	refactor: extract ant count workflow helpers
d190a02	d190a02921a18e8c2cccc73d9b770653d32e5de6	2026-06-24T11:47:59-03:00	ant-count-25x25-autoresearch	M	.	tests/test_notebook_workflows.py	refactor: extract ant count workflow helpers
d190a02	d190a02921a18e8c2cccc73d9b770653d32e5de6	2026-06-24T11:47:59-03:00	ant-count-25x25-autoresearch	A	.	tests/test_workflow_ant_count.py	refactor: extract ant count workflow helpers
ae39df7	ae39df7bf553f95fb07ee3057a95d72ea89db076	2026-06-24T11:56:38-03:00	communication-memory-bytes	M	.	src/ant_byte_env/notebook_workflows.py	refactor: extract workflow support helpers
ae39df7	ae39df7bf553f95fb07ee3057a95d72ea89db076	2026-06-24T11:56:38-03:00	communication-memory-bytes	M	.	src/ant_byte_env/workflows/__init__.py	refactor: extract workflow support helpers
ae39df7	ae39df7bf553f95fb07ee3057a95d72ea89db076	2026-06-24T11:56:38-03:00	communication-memory-bytes	A	.	src/ant_byte_env/workflows/progress.py	refactor: extract workflow support helpers
ae39df7	ae39df7bf553f95fb07ee3057a95d72ea89db076	2026-06-24T11:56:38-03:00	communication-memory-bytes	A	.	src/ant_byte_env/workflows/rollouts.py	refactor: extract workflow support helpers
ae39df7	ae39df7bf553f95fb07ee3057a95d72ea89db076	2026-06-24T11:56:38-03:00	communication-memory-bytes	M	.	tests/test_notebook_workflows.py	refactor: extract workflow support helpers
ae39df7	ae39df7bf553f95fb07ee3057a95d72ea89db076	2026-06-24T11:56:38-03:00	communication-memory-bytes	A	.	tests/test_workflow_progress.py	refactor: extract workflow support helpers
ae39df7	ae39df7bf553f95fb07ee3057a95d72ea89db076	2026-06-24T11:56:38-03:00	communication-memory-bytes	A	.	tests/test_workflow_rollouts.py	refactor: extract workflow support helpers
5159fe2	5159fe25de704221f079754c3631a285f06b52f3	2026-06-24T12:02:28-03:00	communication-memory-bytes	M	.	src/ant_byte_env/notebook_workflows.py	refactor: extract workflow experiment helpers
5159fe2	5159fe25de704221f079754c3631a285f06b52f3	2026-06-24T12:02:28-03:00	communication-memory-bytes	M	.	src/ant_byte_env/workflows/__init__.py	refactor: extract workflow experiment helpers
5159fe2	5159fe25de704221f079754c3631a285f06b52f3	2026-06-24T12:02:28-03:00	communication-memory-bytes	A	.	src/ant_byte_env/workflows/experiments.py	refactor: extract workflow experiment helpers
5159fe2	5159fe25de704221f079754c3631a285f06b52f3	2026-06-24T12:02:28-03:00	communication-memory-bytes	A	.	tests/test_workflow_experiments.py	refactor: extract workflow experiment helpers
c0bc413	c0bc413198ef45349310d2b14452919c64541fe4	2026-06-24T12:05:12-03:00	communication-memory-bytes	M	.	src/ant_byte_env/notebook_workflows.py	refactor: extract workflow preview helpers
c0bc413	c0bc413198ef45349310d2b14452919c64541fe4	2026-06-24T12:05:12-03:00	communication-memory-bytes	M	.	src/ant_byte_env/workflows/__init__.py	refactor: extract workflow preview helpers
c0bc413	c0bc413198ef45349310d2b14452919c64541fe4	2026-06-24T12:05:12-03:00	communication-memory-bytes	A	.	src/ant_byte_env/workflows/previews.py	refactor: extract workflow preview helpers
c0bc413	c0bc413198ef45349310d2b14452919c64541fe4	2026-06-24T12:05:12-03:00	communication-memory-bytes	A	.	tests/test_workflow_previews.py	refactor: extract workflow preview helpers
6bc2c80	6bc2c805c4afda4d2c1a9c140049b15813075ef1	2026-06-24T12:37:47-03:00	report-site-paper-assets	M	.	autoresearch/README.md	docs: mark autoresearch as archival
6bc2c80	6bc2c805c4afda4d2c1a9c140049b15813075ef1	2026-06-24T12:37:47-03:00	report-site-paper-assets	A	.	docs/planning/mit-course-mainline-plan.md	docs: mark autoresearch as archival
1e22d1b	1e22d1bcb41557bd1a2fbb2f2187d3ea361114e8	2026-06-24T12:40:16-03:00	communication-memory-bytes	A	.	src/ant_byte_env/research/__init__.py	refactor: extract research scoring helpers
1e22d1b	1e22d1bcb41557bd1a2fbb2f2187d3ea361114e8	2026-06-24T12:40:16-03:00	communication-memory-bytes	A	.	src/ant_byte_env/research/scoring.py	refactor: extract research scoring helpers
1e22d1b	1e22d1bcb41557bd1a2fbb2f2187d3ea361114e8	2026-06-24T12:40:16-03:00	communication-memory-bytes	M	.	src/ant_byte_env/research_loop.py	refactor: extract research scoring helpers
1e22d1b	1e22d1bcb41557bd1a2fbb2f2187d3ea361114e8	2026-06-24T12:40:16-03:00	communication-memory-bytes	A	.	tests/test_research_scoring.py	refactor: extract research scoring helpers
4692ebf	4692ebfbb69b03cad4f306bc3bb3f5d25ea50c96	2026-06-24T12:41:36-03:00	communication-memory-bytes	M	.	src/ant_byte_env/research/__init__.py	refactor: extract research artifact helpers
4692ebf	4692ebfbb69b03cad4f306bc3bb3f5d25ea50c96	2026-06-24T12:41:36-03:00	communication-memory-bytes	A	.	src/ant_byte_env/research/artifacts.py	refactor: extract research artifact helpers
4692ebf	4692ebfbb69b03cad4f306bc3bb3f5d25ea50c96	2026-06-24T12:41:36-03:00	communication-memory-bytes	M	.	src/ant_byte_env/research_loop.py	refactor: extract research artifact helpers
4692ebf	4692ebfbb69b03cad4f306bc3bb3f5d25ea50c96	2026-06-24T12:41:36-03:00	communication-memory-bytes	A	.	tests/test_research_artifacts.py	refactor: extract research artifact helpers
b22310a	b22310aeb2ec3e170c47b0fa07d8ac42f8b461c0	2026-06-24T12:44:32-03:00	communication-memory-bytes	M	.	src/ant_byte_env/research/__init__.py	refactor: extract research markdown rendering
b22310a	b22310aeb2ec3e170c47b0fa07d8ac42f8b461c0	2026-06-24T12:44:32-03:00	communication-memory-bytes	A	.	src/ant_byte_env/research/markdown.py	refactor: extract research markdown rendering
b22310a	b22310aeb2ec3e170c47b0fa07d8ac42f8b461c0	2026-06-24T12:44:32-03:00	communication-memory-bytes	M	.	src/ant_byte_env/research_loop.py	refactor: extract research markdown rendering
b22310a	b22310aeb2ec3e170c47b0fa07d8ac42f8b461c0	2026-06-24T12:44:32-03:00	communication-memory-bytes	A	.	tests/test_research_markdown.py	refactor: extract research markdown rendering
60f700a	60f700a0ecbf9a9543670d26b1523c5b53420248	2026-06-24T12:47:28-03:00	communication-memory-bytes	M	.	src/ant_byte_env/research/__init__.py	refactor: extract research config helpers
60f700a	60f700a0ecbf9a9543670d26b1523c5b53420248	2026-06-24T12:47:28-03:00	communication-memory-bytes	A	.	src/ant_byte_env/research/config.py	refactor: extract research config helpers
60f700a	60f700a0ecbf9a9543670d26b1523c5b53420248	2026-06-24T12:47:28-03:00	communication-memory-bytes	M	.	src/ant_byte_env/research_loop.py	refactor: extract research config helpers
60f700a	60f700a0ecbf9a9543670d26b1523c5b53420248	2026-06-24T12:47:28-03:00	communication-memory-bytes	A	.	tests/test_research_config.py	refactor: extract research config helpers
8fdc1d3	8fdc1d3b2f4d26745abe050a543a920b8efbe49f	2026-06-24T12:49:34-03:00	communication-memory-bytes	M	.	src/ant_byte_env/research/__init__.py	refactor: extract research evaluation helpers
8fdc1d3	8fdc1d3b2f4d26745abe050a543a920b8efbe49f	2026-06-24T12:49:34-03:00	communication-memory-bytes	A	.	src/ant_byte_env/research/evaluation.py	refactor: extract research evaluation helpers
8fdc1d3	8fdc1d3b2f4d26745abe050a543a920b8efbe49f	2026-06-24T12:49:34-03:00	communication-memory-bytes	M	.	src/ant_byte_env/research_loop.py	refactor: extract research evaluation helpers
8fdc1d3	8fdc1d3b2f4d26745abe050a543a920b8efbe49f	2026-06-24T12:49:34-03:00	communication-memory-bytes	A	.	tests/test_research_evaluation.py	refactor: extract research evaluation helpers
f30f05b	f30f05b269eb6cf4a4ac5ab405f9e6dd137136fd	2026-06-24T12:53:23-03:00	communication-memory-bytes	M	.	src/ant_byte_env/notebook_workflows.py	refactor: extract rollout suite helpers
f30f05b	f30f05b269eb6cf4a4ac5ab405f9e6dd137136fd	2026-06-24T12:53:23-03:00	communication-memory-bytes	M	.	src/ant_byte_env/workflows/rollouts.py	refactor: extract rollout suite helpers
f30f05b	f30f05b269eb6cf4a4ac5ab405f9e6dd137136fd	2026-06-24T12:53:23-03:00	communication-memory-bytes	M	.	tests/test_notebook_workflows.py	refactor: extract rollout suite helpers
94a49bf	94a49bfc16e0467b8fdc00cba998dee084bae748	2026-06-24T12:55:10-03:00	communication-memory-bytes	M	.	src/ant_byte_env/notebook_workflows.py	refactor: extract checkpoint rollout helper
94a49bf	94a49bfc16e0467b8fdc00cba998dee084bae748	2026-06-24T12:55:10-03:00	communication-memory-bytes	M	.	src/ant_byte_env/workflows/rollouts.py	refactor: extract checkpoint rollout helper
94a49bf	94a49bfc16e0467b8fdc00cba998dee084bae748	2026-06-24T12:55:10-03:00	communication-memory-bytes	M	.	tests/test_notebook_workflows.py	refactor: extract checkpoint rollout helper
4fe73eb	4fe73eb6dd936503d766260b25083a5773a9e3f7	2026-06-24T13:01:12-03:00	communication-memory-bytes	M	.	src/ant_byte_env/notebook_workflows.py	refactor: extract checkpoint training workflow
4fe73eb	4fe73eb6dd936503d766260b25083a5773a9e3f7	2026-06-24T13:01:12-03:00	communication-memory-bytes	M	.	src/ant_byte_env/workflows/__init__.py	refactor: extract checkpoint training workflow
4fe73eb	4fe73eb6dd936503d766260b25083a5773a9e3f7	2026-06-24T13:01:12-03:00	communication-memory-bytes	A	.	src/ant_byte_env/workflows/training.py	refactor: extract checkpoint training workflow
4fe73eb	4fe73eb6dd936503d766260b25083a5773a9e3f7	2026-06-24T13:01:12-03:00	communication-memory-bytes	M	.	tests/test_notebook_workflows.py	refactor: extract checkpoint training workflow
4fe73eb	4fe73eb6dd936503d766260b25083a5773a9e3f7	2026-06-24T13:01:12-03:00	communication-memory-bytes	A	.	tests/test_workflow_training.py	refactor: extract checkpoint training workflow
424d965	424d9654597e03d86a3ca3a9f2cbf7d6697cb82f	2026-06-24T13:05:25-03:00	communication-memory-bytes	M	.	src/ant_byte_env/notebook_workflows.py	refactor: extract forage preview helpers
424d965	424d9654597e03d86a3ca3a9f2cbf7d6697cb82f	2026-06-24T13:05:25-03:00	communication-memory-bytes	M	.	src/ant_byte_env/workflows/__init__.py	refactor: extract forage preview helpers
424d965	424d9654597e03d86a3ca3a9f2cbf7d6697cb82f	2026-06-24T13:05:25-03:00	communication-memory-bytes	M	.	src/ant_byte_env/workflows/previews.py	refactor: extract forage preview helpers
424d965	424d9654597e03d86a3ca3a9f2cbf7d6697cb82f	2026-06-24T13:05:25-03:00	communication-memory-bytes	A	.	src/ant_byte_env/workflows/stage_profiles.py	refactor: extract forage preview helpers
424d965	424d9654597e03d86a3ca3a9f2cbf7d6697cb82f	2026-06-24T13:05:25-03:00	communication-memory-bytes	M	.	tests/test_notebook_workflows.py	refactor: extract forage preview helpers
424d965	424d9654597e03d86a3ca3a9f2cbf7d6697cb82f	2026-06-24T13:05:25-03:00	communication-memory-bytes	M	.	tests/test_workflow_previews.py	refactor: extract forage preview helpers
424d965	424d9654597e03d86a3ca3a9f2cbf7d6697cb82f	2026-06-24T13:05:25-03:00	communication-memory-bytes	A	.	tests/test_workflow_stage_profiles.py	refactor: extract forage preview helpers
fd09b1a	fd09b1a080883ed9051bab34d795fb90aab6beef	2026-06-24T13:07:18-03:00	jax-mappo-training-core	M	.	tests/test_notebook_workflows.py	test: move rollout behavior tests
fd09b1a	fd09b1a080883ed9051bab34d795fb90aab6beef	2026-06-24T13:07:18-03:00	jax-mappo-training-core	M	.	tests/test_workflow_rollouts.py	test: move rollout behavior tests
a18a040	a18a040699eca4d70d93abb041117f7173740588	2026-06-24T13:52:52-03:00	hundred-bridge-maze-stress	M	.	README.md	chore: organize notebooks by workflow
a18a040	a18a040699eca4d70d93abb041117f7173740588	2026-06-24T13:52:52-03:00	hundred-bridge-maze-stress	A	.	notebooks/README.md	chore: organize notebooks by workflow
