run_dir	family	evidence_files	summary	evaluation	train_result	config	plan	experiment_md	metrics_jsonl	metric_source	eval_mean_delivered_food	eval_mean_delivered_fraction	eval_success_rate	delivery_events	pickup_events	env_return	episode_return	final_mean_remaining_food	best_model_metric_value	global_step	update	num_updates
runs/bridge_100x100_sweep/continue120_20260703_004806/continue120_0003_hard375_from_best_mt050_lr5e6_u16	hundred-bridge-maze-stress	config.json;metrics.jsonl;summary.json;train_result.json	runs/bridge_100x100_sweep/continue120_20260703_004806/continue120_0003_hard375_from_best_mt050_lr5e6_u16/summary.json	.	runs/bridge_100x100_sweep/continue120_20260703_004806/continue120_0003_hard375_from_best_mt050_lr5e6_u16/train_result.json	runs/bridge_100x100_sweep/continue120_20260703_004806/continue120_0003_hard375_from_best_mt050_lr5e6_u16/config.json	.	.	runs/bridge_100x100_sweep/continue120_20260703_004806/continue120_0003_hard375_from_best_mt050_lr5e6_u16/metrics.jsonl	runs/bridge_100x100_sweep/continue120_20260703_004806/continue120_0003_hard375_from_best_mt050_lr5e6_u16/summary.json	373.0	0.9946666666666667	0.75	32.0	20.0	8.0	2.166882038116455	27.5	0.9960125012643797	16384.0	.	.
runs/bridge_100x100_sweep/continue120_from_hard375_20260703_012858/continue120_0000_mid250_from_best_mt050_lr5e6_u24	hundred-bridge-maze-stress	config.json;metrics.jsonl;summary.json;train_result.json	runs/bridge_100x100_sweep/continue120_from_hard375_20260703_012858/continue120_0000_mid250_from_best_mt050_lr5e6_u24/summary.json	.	runs/bridge_100x100_sweep/continue120_from_hard375_20260703_012858/continue120_0000_mid250_from_best_mt050_lr5e6_u24/train_result.json	runs/bridge_100x100_sweep/continue120_from_hard375_20260703_012858/continue120_0000_mid250_from_best_mt050_lr5e6_u24/config.json	.	.	runs/bridge_100x100_sweep/continue120_from_hard375_20260703_012858/continue120_0000_mid250_from_best_mt050_lr5e6_u24/metrics.jsonl	runs/bridge_100x100_sweep/continue120_from_hard375_20260703_012858/continue120_0000_mid250_from_best_mt050_lr5e6_u24/summary.json	249.75	0.999	0.75	132.0	193.0	33.0	29.349658966064453	201.75	0.8426829714887292	1024.0	.	.
runs/bridge_100x100_sweep/continue120_from_hard375_20260703_012858/continue120_0001_mid250_from_best_mt0525_lr5e6_u24	hundred-bridge-maze-stress	config.json;metrics.jsonl	.	.	.	runs/bridge_100x100_sweep/continue120_from_hard375_20260703_012858/continue120_0001_mid250_from_best_mt0525_lr5e6_u24/config.json	.	.	runs/bridge_100x100_sweep/continue120_from_hard375_20260703_012858/continue120_0001_mid250_from_best_mt0525_lr5e6_u24/metrics.jsonl	.	.	.	.	.	.	.	.	.	.	.	.	.
runs/bridge_100x100_sweep/continue_20260702_225027/continue_0000_mid250_from_best_mt050_lr5e6_u24	hundred-bridge-maze-stress	config.json;metrics.jsonl;summary.json;train_result.json	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0000_mid250_from_best_mt050_lr5e6_u24/summary.json	.	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0000_mid250_from_best_mt050_lr5e6_u24/train_result.json	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0000_mid250_from_best_mt050_lr5e6_u24/config.json	.	.	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0000_mid250_from_best_mt050_lr5e6_u24/metrics.jsonl	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0000_mid250_from_best_mt050_lr5e6_u24/summary.json	234.25	0.937	0.5	83.0	119.0	20.75	19.216827392578125	222.5	1.0619455189790556	20480.0	.	.
runs/bridge_100x100_sweep/continue_20260702_225027/continue_0001_mid250_from_best_mt0525_lr5e6_u24	hundred-bridge-maze-stress	config.json;metrics.jsonl;summary.json;train_result.json	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0001_mid250_from_best_mt0525_lr5e6_u24/summary.json	.	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0001_mid250_from_best_mt0525_lr5e6_u24/train_result.json	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0001_mid250_from_best_mt0525_lr5e6_u24/config.json	.	.	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0001_mid250_from_best_mt0525_lr5e6_u24/metrics.jsonl	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0001_mid250_from_best_mt0525_lr5e6_u24/summary.json	219.25	0.877	0.25	54.0	55.0	13.5	11.152387619018555	75.25	0.8713501897745032	8192.0	.	.
runs/bridge_100x100_sweep/continue_20260702_225027/continue_0002_mid250_from_best_mt060_lr5e6_u16	hundred-bridge-maze-stress	config.json;metrics.jsonl;summary.json;train_result.json	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0002_mid250_from_best_mt060_lr5e6_u16/summary.json	.	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0002_mid250_from_best_mt060_lr5e6_u16/train_result.json	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0002_mid250_from_best_mt060_lr5e6_u16/config.json	.	.	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0002_mid250_from_best_mt060_lr5e6_u16/metrics.jsonl	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0002_mid250_from_best_mt060_lr5e6_u16/summary.json	218.25	0.873	0.0	22.0	36.0	5.5	2.9354615211486816	22.0	0.7275	12288.0	.	.
runs/bridge_100x100_sweep/continue_20260702_225027/continue_0003_hard375_from_best_mt050_lr5e6_u16	hundred-bridge-maze-stress	config.json;metrics.jsonl;summary.json;train_result.json	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0003_hard375_from_best_mt050_lr5e6_u16/summary.json	.	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0003_hard375_from_best_mt050_lr5e6_u16/train_result.json	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0003_hard375_from_best_mt050_lr5e6_u16/config.json	.	.	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0003_hard375_from_best_mt050_lr5e6_u16/metrics.jsonl	runs/bridge_100x100_sweep/continue_20260702_225027/continue_0003_hard375_from_best_mt050_lr5e6_u16/summary.json	372.5	0.9933333333333334	0.75	5.0	40.0	1.25	-1.2773267030715942	97.5	1.565027507351373	12288.0	.	.
runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0000_easy_mt0525_lr1e5_u8	hundred-bridge-maze-stress	config.json;metrics.jsonl;summary.json;train_result.json	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0000_easy_mt0525_lr1e5_u8/summary.json	.	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0000_easy_mt0525_lr1e5_u8/train_result.json	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0000_easy_mt0525_lr1e5_u8/config.json	.	.	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0000_easy_mt0525_lr1e5_u8/metrics.jsonl	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0000_easy_mt0525_lr1e5_u8/summary.json	115.0	0.9199999999999999	0.5	42.0	44.0	10.5	8.049858093261719	41.25	1.1713630575331406	8192.0	.	.
runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0001_easy_mt050_lr1e5_u8	hundred-bridge-maze-stress	config.json;metrics.jsonl;summary.json;train_result.json	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0001_easy_mt050_lr1e5_u8/summary.json	.	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0001_easy_mt050_lr1e5_u8/train_result.json	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0001_easy_mt050_lr1e5_u8/config.json	.	.	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0001_easy_mt050_lr1e5_u8/metrics.jsonl	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0001_easy_mt050_lr1e5_u8/summary.json	101.25	0.81	0.25	0.0	22.0	0.0	-2.754268169403076	119.5	1.207015231400117	1024.0	.	.
runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0002_easy_mt060_lr1e5_u8	hundred-bridge-maze-stress	config.json;metrics.jsonl;summary.json;train_result.json	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0002_easy_mt060_lr1e5_u8/summary.json	.	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0002_easy_mt060_lr1e5_u8/train_result.json	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0002_easy_mt060_lr1e5_u8/config.json	.	.	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0002_easy_mt060_lr1e5_u8/metrics.jsonl	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0002_easy_mt060_lr1e5_u8/summary.json	115.0	0.9199999999999999	0.5	58.0	60.0	14.5	12.213315963745117	110.0	0.8158057430085285	1024.0	.	.
runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0003_easy_mt0525_lr5e6_u16	hundred-bridge-maze-stress	config.json;metrics.jsonl;summary.json;train_result.json	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0003_easy_mt0525_lr5e6_u16/summary.json	.	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0003_easy_mt0525_lr5e6_u16/train_result.json	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0003_easy_mt0525_lr5e6_u16/config.json	.	.	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0003_easy_mt0525_lr5e6_u16/metrics.jsonl	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0003_easy_mt0525_lr5e6_u16/summary.json	124.25	0.994	0.75	2.0	2.0	0.5	-2.518951654434204	125.0	0.9387235080813028	16384.0	.	.
runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0004_mid_mt0525_lr1e5_u10	hundred-bridge-maze-stress	config.json;metrics.jsonl;summary.json;train_result.json	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0004_mid_mt0525_lr1e5_u10/summary.json	.	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0004_mid_mt0525_lr1e5_u10/train_result.json	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0004_mid_mt0525_lr1e5_u10/config.json	.	.	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0004_mid_mt0525_lr1e5_u10/metrics.jsonl	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0004_mid_mt0525_lr1e5_u10/summary.json	233.5	0.9339999999999999	0.5	119.0	117.0	29.75	28.190383911132812	132.75	1.0398028109220439	4096.0	.	.
runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0005_mid_mt050_lr1e5_u10	hundred-bridge-maze-stress	config.json;metrics.jsonl;summary.json;train_result.json	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0005_mid_mt050_lr1e5_u10/summary.json	.	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0005_mid_mt050_lr1e5_u10/train_result.json	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0005_mid_mt050_lr1e5_u10/config.json	.	.	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0005_mid_mt050_lr1e5_u10/metrics.jsonl	runs/bridge_100x100_sweep/sweep_20260702_222315/bridge_0005_mid_mt050_lr1e5_u10/summary.json	234.5	0.938	0.75	4.0	8.0	1.0	-1.9520788192749023	66.25	0.9788645618647355	10240.0	.	.
runs/debug/culprit_baseline_lr1e4_250x250	twofifty-frontier-reset	config.json;metrics.jsonl;summary.json	runs/debug/culprit_baseline_lr1e4_250x250/summary.json	.	.	runs/debug/culprit_baseline_lr1e4_250x250/config.json	.	.	runs/debug/culprit_baseline_lr1e4_250x250/metrics.jsonl	runs/debug/culprit_baseline_lr1e4_250x250/summary.json	.	.	.	0.0	0.0	0.0	-0.14477911591529846	5000.0	.	1280.0	.	.
runs/debug/culprit_dist_success0_250x250	twofifty-frontier-reset	config.json;metrics.jsonl;summary.json	runs/debug/culprit_dist_success0_250x250/summary.json	.	.	runs/debug/culprit_dist_success0_250x250/config.json	.	.	runs/debug/culprit_dist_success0_250x250/metrics.jsonl	runs/debug/culprit_dist_success0_250x250/summary.json	.	.	.	152.0	139.0	152.0	170.47500610351562	929.0	.	640.0	.	.
runs/debug/culprit_dist_success100_250x250	twofifty-frontier-reset	config.json;metrics.jsonl;summary.json	runs/debug/culprit_dist_success100_250x250/summary.json	.	.	runs/debug/culprit_dist_success100_250x250/config.json	.	.	runs/debug/culprit_dist_success100_250x250/metrics.jsonl	runs/debug/culprit_dist_success100_250x250/summary.json	.	.	.	2.0	11.0	2.0	0.5675000548362732	4662.0	.	640.0	.	.
runs/debug/healthy_dist_success0_reset_lr25e6_250x250	twofifty-frontier-reset	config.json;metrics.jsonl;summary.json	runs/debug/healthy_dist_success0_reset_lr25e6_250x250/summary.json	.	.	runs/debug/healthy_dist_success0_reset_lr25e6_250x250/config.json	.	.	runs/debug/healthy_dist_success0_reset_lr25e6_250x250/metrics.jsonl	runs/debug/healthy_dist_success0_reset_lr25e6_250x250/summary.json	.	.	.	4822.0	4842.0	4822.0	6319.544921875	158.0	.	640.0	.	.
runs/debug/set_cnn_tiny_restore	twofifty-frontier-reset	config.json;metrics.jsonl;summary.json	runs/debug/set_cnn_tiny_restore/summary.json	.	.	runs/debug/set_cnn_tiny_restore/config.json	.	.	runs/debug/set_cnn_tiny_restore/metrics.jsonl	runs/debug/set_cnn_tiny_restore/summary.json	.	.	.	0.0	0.0	0.0	0.0	2.0	.	16.0	.	.
runs/evaluation/fixed8-reset-boundary-champion-eval-20260630	twofifty-frontier-reset	metrics.jsonl;summary.json	runs/evaluation/fixed8-reset-boundary-champion-eval-20260630/summary.json	.	.	.	.	.	runs/evaluation/fixed8-reset-boundary-champion-eval-20260630/metrics.jsonl	runs/evaluation/fixed8-reset-boundary-champion-eval-20260630/summary.json	.	.	.	"{""last"": 14.0, ""max"": 1245.0, ""mean"": 293.06, ""median"": 157.5, ""min"": 14.0, ""p10"": 47.8, ""p90"": 825.7}"	"{""last"": 19.0, ""max"": 1632.0, ""mean"": 350.88, ""median"": 169.5, ""min"": 19.0, ""p10"": 59.900000000000006, ""p90"": 863.6000000000004}"	.	"{""last"": -54.62250518798828, ""max"": 1506.820068359375, ""mean"": 290.91802491664885, ""median"": 115.68936920166016, ""min"": -54.62250518798828, ""p10"": -5.958500576019284, ""p90"": 889.204901123047}"	.	.	.	.	.
runs/evaluation/source50-rollout-fixed8-resetboundary256-20260630T025326Z	twofifty-frontier-reset	metrics.jsonl;summary.json	runs/evaluation/source50-rollout-fixed8-resetboundary256-20260630T025326Z/summary.json	.	.	.	.	.	runs/evaluation/source50-rollout-fixed8-resetboundary256-20260630T025326Z/metrics.jsonl	runs/evaluation/source50-rollout-fixed8-resetboundary256-20260630T025326Z/summary.json	.	.	.	"{""last"": 13.0, ""max"": 336.0, ""mean"": 149.36, ""median"": 142.5, ""min"": 13.0}"	"{""last"": 81.0, ""max"": 556.0, ""mean"": 295.74, ""median"": 243.0, ""min"": 81.0}"	.	"{""last"": -315.7449951171875, ""max"": 130.98873901367188, ""mean"": -112.50637919902802, ""median"": -124.35313034057617, ""min"": -315.7449951171875}"	.	.	.	.	.
runs/notebooks/ant_count_25x25_3_bits/2_ants	ant-count-25x25-autoresearch	config.json;metrics.jsonl;summary.json	runs/notebooks/ant_count_25x25_3_bits/2_ants/summary.json	.	.	runs/notebooks/ant_count_25x25_3_bits/2_ants/config.json	.	.	runs/notebooks/ant_count_25x25_3_bits/2_ants/metrics.jsonl	runs/notebooks/ant_count_25x25_3_bits/2_ants/summary.json	.	.	.	.	.	4.8125	7.78749942779541	.	.	2560000.0	.	.
runs/notebooks/ant_count_25x25_3_bits/3_ants	ant-count-25x25-autoresearch	config.json;metrics.jsonl;summary.json	runs/notebooks/ant_count_25x25_3_bits/3_ants/summary.json	.	.	runs/notebooks/ant_count_25x25_3_bits/3_ants/config.json	.	.	runs/notebooks/ant_count_25x25_3_bits/3_ants/metrics.jsonl	runs/notebooks/ant_count_25x25_3_bits/3_ants/summary.json	.	.	.	.	.	6.8125	10.698749542236328	.	.	2560000.0	.	.
runs/notebooks/ant_count_25x25_3_bits/4_ants	ant-count-25x25-autoresearch	config.json;metrics.jsonl;summary.json	runs/notebooks/ant_count_25x25_3_bits/4_ants/summary.json	.	.	runs/notebooks/ant_count_25x25_3_bits/4_ants/config.json	.	.	runs/notebooks/ant_count_25x25_3_bits/4_ants/metrics.jsonl	runs/notebooks/ant_count_25x25_3_bits/4_ants/summary.json	.	.	.	.	.	7.8125	12.544999122619629	.	.	2560000.0	.	.
runs/notebooks/ant_count_25x25_3_bits/6_ants	ant-count-25x25-autoresearch	config.json;metrics.jsonl;summary.json	runs/notebooks/ant_count_25x25_3_bits/6_ants/summary.json	.	.	runs/notebooks/ant_count_25x25_3_bits/6_ants/config.json	.	.	runs/notebooks/ant_count_25x25_3_bits/6_ants/metrics.jsonl	runs/notebooks/ant_count_25x25_3_bits/6_ants/summary.json	.	.	.	.	.	9.9375	16.12874984741211	.	.	2560000.0	.	.
runs/notebooks/ant_count_25x25_3_bits/8_ants	ant-count-25x25-autoresearch	config.json;metrics.jsonl;summary.json	runs/notebooks/ant_count_25x25_3_bits/8_ants/summary.json	.	.	runs/notebooks/ant_count_25x25_3_bits/8_ants/config.json	.	.	runs/notebooks/ant_count_25x25_3_bits/8_ants/metrics.jsonl	runs/notebooks/ant_count_25x25_3_bits/8_ants/summary.json	.	.	.	.	.	10.875	18.229373931884766	.	.	2560000.0	.	.
runs/notebooks/communication_bits/2_bits	communication-memory-bytes	config.json;metrics.jsonl;summary.json	runs/notebooks/communication_bits/2_bits/summary.json	.	.	runs/notebooks/communication_bits/2_bits/config.json	.	.	runs/notebooks/communication_bits/2_bits/metrics.jsonl	runs/notebooks/communication_bits/2_bits/summary.json	.	.	.	.	.	4.375	6.398124694824219	.	.	12800000.0	.	.
runs/notebooks/communication_bits/3_bits	communication-memory-bytes	config.json;metrics.jsonl;summary.json	runs/notebooks/communication_bits/3_bits/summary.json	.	.	runs/notebooks/communication_bits/3_bits/config.json	.	.	runs/notebooks/communication_bits/3_bits/metrics.jsonl	runs/notebooks/communication_bits/3_bits/summary.json	.	.	.	.	.	4.6875	6.882499694824219	.	.	12800000.0	.	.
runs/notebooks/communication_bits/5_bits	communication-memory-bytes	config.json;metrics.jsonl;summary.json	runs/notebooks/communication_bits/5_bits/summary.json	.	.	runs/notebooks/communication_bits/5_bits/config.json	.	.	runs/notebooks/communication_bits/5_bits/metrics.jsonl	runs/notebooks/communication_bits/5_bits/summary.json	.	.	.	.	.	5.0	7.364999771118164	.	.	12800000.0	.	.
runs/notebooks/communication_bits/8_bits	communication-memory-bytes	config.json;metrics.jsonl;summary.json	runs/notebooks/communication_bits/8_bits/summary.json	.	.	runs/notebooks/communication_bits/8_bits/config.json	.	.	runs/notebooks/communication_bits/8_bits/metrics.jsonl	runs/notebooks/communication_bits/8_bits/summary.json	.	.	.	.	.	4.8125	6.996249675750732	.	.	12800000.0	.	.
runs/notebooks/communication_bits_25x25/2_bits	communication-memory-bytes	config.json;summary.json	runs/notebooks/communication_bits_25x25/2_bits/summary.json	.	.	runs/notebooks/communication_bits_25x25/2_bits/config.json	.	.	.	runs/notebooks/communication_bits_25x25/2_bits/summary.json	.	.	.	.	.	0.4375	0.7243750095367432	.	.	12800000.0	.	.
runs/notebooks/communication_bits_25x25/3_bits	communication-memory-bytes	config.json;summary.json	runs/notebooks/communication_bits_25x25/3_bits/summary.json	.	.	runs/notebooks/communication_bits_25x25/3_bits/config.json	.	.	.	runs/notebooks/communication_bits_25x25/3_bits/summary.json	.	.	.	.	.	0.375	0.669374942779541	.	.	12800000.0	.	.
runs/notebooks/communication_bits_25x25/5_bits	communication-memory-bytes	config.json;summary.json	runs/notebooks/communication_bits_25x25/5_bits/summary.json	.	.	runs/notebooks/communication_bits_25x25/5_bits/config.json	.	.	.	runs/notebooks/communication_bits_25x25/5_bits/summary.json	.	.	.	.	.	0.4375	0.7707070708274841	.	.	12800000.0	.	.
runs/notebooks/communication_bits_25x25/8_bits	communication-memory-bytes	config.json;summary.json	runs/notebooks/communication_bits_25x25/8_bits/summary.json	.	.	runs/notebooks/communication_bits_25x25/8_bits/config.json	.	.	.	runs/notebooks/communication_bits_25x25/8_bits/summary.json	.	.	.	.	.	0.3125	0.6006249785423279	.	.	12800000.0	.	.
runs/notebooks/exploration_to_forage_50x50	source-layout-50x50	config.json;metrics.jsonl;summary.json	runs/notebooks/exploration_to_forage_50x50/summary.json	.	.	runs/notebooks/exploration_to_forage_50x50/config.json	.	.	runs/notebooks/exploration_to_forage_50x50/metrics.jsonl	runs/notebooks/exploration_to_forage_50x50/summary.json	.	.	.	4.0	3.0	0.25	0.2875242531299591	42.1875	.	5120000.0	.	.
runs/notebooks/exploration_to_forage_50x50_efficient	source-layout-50x50	config.json;metrics.jsonl	.	.	.	runs/notebooks/exploration_to_forage_50x50_efficient/config.json	.	.	runs/notebooks/exploration_to_forage_50x50_efficient/metrics.jsonl	.	.	.	.	.	.	.	.	.	.	.	.	.
runs/notebooks/exploration_to_forage_proximity_sources_full_layout_50x50_8ants_half_food_2src_from_best	critic-full-layout-50x50	training_result.json	.	.	runs/notebooks/exploration_to_forage_proximity_sources_full_layout_50x50_8ants_half_food_2src_from_best/training_result.json	.	.	.	.	runs/notebooks/exploration_to_forage_proximity_sources_full_layout_50x50_8ants_half_food_2src_from_best/training_result.json	18.5	0.148	0.0	43.0	43.0	2.6875	2.8218750953674316	104.4375	.	32768000.0	.	.
runs/notebooks/exploration_to_forage_proximity_sources_full_layout_50x50_from_best	critic-full-layout-50x50	training_result.json	.	.	runs/notebooks/exploration_to_forage_proximity_sources_full_layout_50x50_from_best/training_result.json	.	.	.	.	runs/notebooks/exploration_to_forage_proximity_sources_full_layout_50x50_from_best/training_result.json	19.875	0.0795	0.0	12.0	13.0	0.75	0.7906249761581421	249.1875	.	65536000.0	.	.
runs/notebooks/fl50_8ants_half_food_shared_writes_write_cost_x300_6src_from_latest	critic-full-layout-50x50	training_result.json	.	.	runs/notebooks/fl50_8ants_half_food_shared_writes_write_cost_x300_6src_from_latest/training_result.json	.	.	.	.	runs/notebooks/fl50_8ants_half_food_shared_writes_write_cost_x300_6src_from_latest/training_result.json	68.375	0.547	0.0	332.0	318.0	5.1875	1.885976791381836	73.875	.	327680000.0	.	.
runs/notebooks/half_scale_distance_autocurriculum_source_teacher_250x250	twofifty-frontier-reset	config.json;metrics.jsonl;summary.json	runs/notebooks/half_scale_distance_autocurriculum_source_teacher_250x250/summary.json	.	.	runs/notebooks/half_scale_distance_autocurriculum_source_teacher_250x250/config.json	.	.	runs/notebooks/half_scale_distance_autocurriculum_source_teacher_250x250/metrics.jsonl	runs/notebooks/half_scale_distance_autocurriculum_source_teacher_250x250/summary.json	.	.	.	0.0	0.0	0.0	14.641155242919922	4502.0	.	655360.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/confirmation_64	infra-tests-ci-cleanup	summary.json	runs/overnight_efficiency_sweep/sweep_20260702_003029/confirmation_64/summary.json	.	.	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/confirmation_64/summary.json	120.3125	0.9624999999999999	0.796875	.	.	.	.	.	.	.	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/cross_seed_confirm_64_seed6m	infra-tests-ci-cleanup	summary.json	runs/overnight_efficiency_sweep/sweep_20260702_003029/cross_seed_confirm_64_seed6m/summary.json	.	.	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/cross_seed_confirm_64_seed6m/summary.json	122.5	0.98	0.859375	.	.	.	.	.	.	.	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0000_lr5e6_clip03_temp075_u20_seed13	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0000_lr5e6_clip03_temp075_u20_seed13/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0000_lr5e6_clip03_temp075_u20_seed13/train_result.json	118.75	0.95	0.625	240.0	199.0	15.0	12.575121879577637	22.0625	.	81920.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0001_lr1e5_clip03_temp075_u20_seed17	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0001_lr1e5_clip03_temp075_u20_seed17/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0001_lr1e5_clip03_temp075_u20_seed17/train_result.json	122.0	0.976	0.75	263.0	282.0	16.4375	14.280491828918457	32.875	.	81920.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0002_lr5e6_clip05_temp075_u40_seed19	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0002_lr5e6_clip05_temp075_u40_seed19/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0002_lr5e6_clip05_temp075_u40_seed19/train_result.json	123.375	0.987	0.5	475.0	557.0	29.6875	28.38503646850586	40.0	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0003_lr1e5_clip05_temp075_u40_seed23	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0003_lr1e5_clip05_temp075_u40_seed23/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0003_lr1e5_clip05_temp075_u40_seed23/train_result.json	110.875	0.887	0.5	511.0	607.0	31.9375	30.785919189453125	46.5	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0004_lr2e5_clip03_temp075_u20_seed29	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0004_lr2e5_clip03_temp075_u20_seed29/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0004_lr2e5_clip03_temp075_u20_seed29/train_result.json	124.5	0.996	0.875	260.0	252.0	16.25	13.997138023376465	15.9375	.	81920.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0005_lr5e6_clip03_temp065_u40_seed31	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0005_lr5e6_clip03_temp065_u40_seed31/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0005_lr5e6_clip03_temp065_u40_seed31/train_result.json	113.0	0.904	0.5	274.0	357.0	17.125	15.202841758728027	37.625	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0007_lr5e6_clip05_temp09_u40_seed41	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0007_lr5e6_clip05_temp09_u40_seed41/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0007_lr5e6_clip05_temp09_u40_seed41/train_result.json	122.5	0.98	0.75	302.0	456.0	18.875	17.259929656982422	75.5	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0008_lr1e5_clip08_temp075_u40_seed43	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0008_lr1e5_clip08_temp075_u40_seed43/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0008_lr1e5_clip08_temp075_u40_seed43/train_result.json	121.0	0.968	0.75	590.0	713.0	36.875	36.06346893310547	42.5	.	163840.0	.	.
